"(Intercept)","ses_ego","ses_distance","I(ses_distance^2)","distance","factor(sexo_ego)1","factor(sexo_alter)1","edad_ego","edad_alter","ses_mean","ses_sd","shannon_index","network_size","alter_apply_pct","factor(same_rbd)1","pct_same_as_gdemates","num_schools","mean_quality","std_quality","pct_public","factor(city)laserena","factor(city)santiago","factor(city)valparaiso","factor(reference_year)2020","factor(reference_year)2021"
-3.07998602460276,-0.021371424616854,0.00862454681793034,-0.0156681185469509,-0.000221629149479677,0.00933277948939749,-0.111880018994939,-0.00931728858475637,-0.0781109405418619,0.0431492998148932,0.116268913014937,0.222941241191201,0.000479982606638612,0.104014633277757,0.355272930633315,0.000596542539417711,0.000257495896146267,-0.0057925527007499,-0.203386274317147,0.691721996911353,0.177105054406287,-0.0742307738819893,0.007867851748945,0.0308862826152333,0.010866520349279
-3.61633912936445,-0.013611929522835,0.00543257525395339,-0.0164946367365698,-0.000172358435469084,0.0293405497616314,-0.155847007103328,0.00333453244925881,-0.056938758064578,0.0444768257007525,0.14115645218515,0.210976553324717,0.000476196628254976,0.101816306777072,0.373698356059906,0.00140202945624166,0.000148379237213356,0.0138713608795171,-0.216122968300756,0.845854081570034,0.196643013965286,-0.0515632065868727,0.0579789493495707,0.0437506223927236,0.0208578982388322
-3.67741052876419,-0.0125853343682852,0.00950159807640593,-0.0169534453176237,-0.000207127932046166,0.0187014038408595,-0.150444595909839,0.0186389057948669,-0.0728343691798096,0.0567591835109021,0.160351571637478,0.20328634807248,0.000442810333909221,0.103121985339758,0.391135836932619,0.0024447608270059,2.50377806455954e-05,-0.134184375065151,-0.166284194047225,0.802674763159798,0.188691037226253,0.0143254912001657,0.0472567451732462,0.0469829736536877,0.018115981717756
-3.14422116757236,-0.0275857015253753,0.0172340346099538,-0.016473569868591,-0.000190851709014436,0.00394558556892027,-0.168062774078776,-0.000215205252277586,-0.0754940330684419,0.0650503089462798,0.138515092195212,0.185601750820933,0.000617071585395126,0.0998062803634945,0.380996239989709,0.00129978914092262,0.000963849196626743,-0.0464583741360135,-0.225944003582299,0.728664780649958,0.168926328714163,-0.0688767617758081,0.0294599762530263,0.0399482948292995,0.0172297428087843
-3.4507258525113,-0.0237039438642887,0.00595792874550559,-0.0198309878618719,-0.000187339038022196,-0.0165299539768422,-0.11949588769075,0.00212149685206464,-0.066025105610128,0.0840590884505746,0.172299626659218,0.205275864321028,0.00062952897289939,0.10310576622938,0.430909393093824,0.00183366512943447,0.000911444456089221,0.0403476141637633,-0.204431227667134,0.674995148007712,0.158905080719484,-0.108262174513541,-0.0138081368414339,0.039879141305146,0.0247293626305915
-3.52589052287302,-0.0182232321200872,0.000677979905512532,-0.0159328271405901,-0.000139449284447702,0.00172345100279208,-0.160115113367042,-0.001233552652775,-0.0639064648791806,0.0404968066608462,0.177235352990723,0.184807051996035,0.00068749613108524,0.101376396224121,0.387389166631359,0.00122952117923215,0.00100786552317655,-0.0976148988268132,-0.141967263367227,0.840640462592306,0.174486715307583,-0.0477097949973021,0.031823290029435,0.0461069663384783,0.0195408923085554
-3.87603592407799,-0.0264030283963858,0.0144414907347729,-0.0195780889612976,-0.00021446335298411,0.0156256559997158,-0.113665132115669,0.0150262731827822,-0.0577733664388391,0.087378546726767,0.175556851765949,0.19335653170468,0.000849555580010286,0.101195344798134,0.402682261945646,0.00248311313283888,0.000836507989525032,-0.110105363796554,-0.187808255070228,0.948609538482776,0.218748601618865,-0.00956777640743261,0.0812724876130527,0.0421408743189673,0.0140869903413966
-3.3751158002282,-0.0240203828485849,0.00979875797232039,-0.0199874230311103,-0.000145680369888215,0.0224761760450343,-0.115757320983388,0.00415121563882791,-0.0774113894671623,0.063799103954662,0.171214582801678,0.189880955343685,0.000635318006236346,0.102257248207622,0.425429816609218,0.00118491666947198,0.000669084261089351,-0.0353892376384252,-0.201642046738749,0.823282209417518,0.217775694415511,-0.0251054467683116,0.0349620152367378,0.0340401336087434,0.00834433543884122
-3.12808056568771,-0.0228414635870006,0.0110802950293206,-0.0197549740295667,-0.000208713401694436,0.0196795208358678,-0.16222772236575,-0.0141789968943082,-0.0713236214931302,0.0707492737405088,0.177244779512557,0.185980418507871,0.000681616532411259,0.101861941942359,0.373790134231506,0.00214257368922322,1.01350086490745e-05,-0.0719423744603247,-0.139030377889448,0.624936048731383,0.174651546179269,-0.0408970035250603,0.00361599490495112,0.0458058313101528,0.0198208093916259
-3.0072578545839,-0.0222938464386378,0.0133059926116302,-0.0185421533545414,-0.000215773905908106,0.0266283913199745,-0.137083646914723,-0.0180759087190581,-0.0688433453453273,0.0848933915499002,0.139292392975202,0.189490163632488,0.000819305236311256,0.102075018920575,0.364321262636727,0.00299692150550636,5.70315090865955e-05,-0.0370440642926099,-0.21960867674518,0.565851825875044,0.148857347969524,-0.051248790593405,0.0543197138887419,0.0447382394962392,0.0226514867573663
-3.08766801322844,-0.0205407939049888,0.00872003029319977,-0.0196462930093244,-0.000177166599305216,0.0138853862854676,-0.139354475255981,-0.00586988892798384,-0.0790619029738157,0.0459477957562697,0.126626557289821,0.201039589422618,0.000381757865237216,0.100653813068667,0.43795140289559,0.000267364606773157,0.000348460349119214,0.0320468983711599,-0.196483249424291,0.800831982607906,0.173077873947552,-0.0582146059615496,0.00244448971331107,0.0457069323792697,0.0307584786850546
-3.39678089850108,-0.0220663142424924,0.0145228908846018,-0.0188279825599939,-0.00014920263222231,0.0104788798910764,-0.15259742019919,-0.00448134594989379,-0.0603808792521692,0.0712631616018074,0.158829652397473,0.190858698182851,0.00054807794161481,0.10221470066616,0.398012169422486,0.00115528851034893,0.00162742308710481,0.0581333719044023,-0.24284424504955,0.803893345854127,0.20283486684494,-0.103412546393795,0.0314767998311373,0.0362618490595006,0.00929666856365759
-3.44872591309659,-0.0200268049525193,0.0038648083651496,-0.0166990774936337,-0.000204515879517551,0.0182404978686337,-0.111228610776335,-0.00821060891391634,-0.0630597126316364,0.0629839723578135,0.132613592313288,0.188787929420629,0.00086652049583217,0.104178405695005,0.390546051647889,0.00241966333100306,0.000333281268912175,-0.213179598359401,-0.138047024988897,0.828703790733748,0.175643134739461,-0.00866911301908685,0.0563010565592741,0.0407820066526462,0.0190321026616234
-3.82069143579285,-0.0353394060512918,0.010397770498276,-0.01753616085351,-0.000156981151254301,0.0178157916033723,-0.117536815106532,0.0103320140493651,-0.0571116602745785,0.0634361415620453,0.176085067341459,0.204139366278384,0.000570204622734117,0.103798990685097,0.391369898235079,0.00059188525041788,0.00206547221237926,0.0130612831866202,-0.149723844742856,0.701470840634219,0.170093166627478,-0.111465405920527,-0.000605298841557362,0.0514085751109318,0.0253551847495499
-3.47490898058312,-0.0141712719595695,0.00886046746351779,-0.0187921587297472,-0.000141516277229086,0.0261091058370496,-0.125304364072702,0.00370080466175502,-0.0649968684151161,0.0666904884634014,0.179189571570356,0.160637154122379,0.000448378639499298,0.10166813622879,0.376551510990082,0.00214802398083921,0.000967041285845901,0.00580337315571749,-0.243661122291066,0.853071901960957,0.191507970199123,0.015275546727549,0.0795330411810795,0.0405423829899829,0.0143264270615515
-3.30988070295032,-0.0189101990371551,0.00462001557206127,-0.0195669369757685,-0.00014754190970633,0.0449900726996059,-0.160211046905293,-0.0103140710609896,-0.0679662806939803,0.0244793879095875,0.157101328968005,0.186832470155933,0.00063682936653678,0.102895606423888,0.366844044100482,0.00131852845035187,0.000178288434694509,-0.0453392487280563,-0.172846470853991,0.839709913564734,0.219686891199361,-0.00356959278478908,0.0218548260655685,0.04604870324102,0.0285982419245762
-3.45876871594069,-0.0319257474463263,0.0138975745374051,-0.0181777086093812,-0.000164028250146563,0.0276961875725864,-0.128195527055321,0.00472411236944623,-0.065830353859166,0.0395059734355727,0.185412074089753,0.170519624257436,0.000623498844295842,0.10067247587828,0.428370904267984,0.000764092169949458,0.000812289547303724,-0.00221151638418208,-0.190988504969199,0.692687202775308,0.19921953968053,-0.0478003063137239,0.0332918333345892,0.0452990733786328,0.0234773803926834
-3.32135513041516,0.00182452984155064,0.00133139957309062,-0.0192726616618681,-0.000157272200201594,0.0399927124150171,-0.131680270247309,-0.00928205512581657,-0.0591995781327532,0.0370058184880731,0.132483835186927,0.186567265917943,0.000551007198151696,0.102185789738145,0.376118802724118,0.00238688103159254,0.00110169787101335,-0.0262777886925583,-0.203616414041775,0.577118080967131,0.154517164150699,-0.0527544012054345,0.0673373163810873,0.0377380203684968,0.011348724611295
-3.71344857408773,-0.00473884642984113,0.00548614394673981,-0.0148444168562957,-0.000162657159407788,0.0379254346524967,-0.104654199684202,0.0221528069290005,-0.0654453424772321,0.0109266718827613,0.164767851047809,0.160346963398444,0.000576261628482765,0.101720239971222,0.381908566108485,0.00209094480609084,0.000833931821236885,-0.122554468419408,-0.20062972671861,0.750731053622965,0.122574630573279,-0.0323253135815423,0.0593122559777573,0.0504347744030223,0.0218447715833315
-3.33345880847623,-0.0190756056119506,0.0123524347559974,-0.0177061363043004,-0.000159748160013826,0.00290142790132676,-0.157079239034678,-0.00623187502998364,-0.0547785798826035,0.0773316770071956,0.128860427418821,0.137521189287125,0.000846541589298621,0.101843167056618,0.418379387526079,0.00212282774272943,0.000226492427379137,-0.0649819649361031,-0.140478194200608,0.566131315920019,0.180213081041727,-0.0192414732843998,0.0937754757905944,0.0463477112936086,0.0313251675770835
-3.35517431116583,-0.0125740003298278,0.00857585107070928,-0.0148094471129841,-0.000164980974485992,0.018631748570815,-0.14212783845108,0.00472962742642444,-0.0690476226315384,0.0745287203677088,0.106408206811102,0.196390665733986,0.000338408747861951,0.103194418440895,0.382410545870571,0.00214295547711144,0.00195114521710719,0.0309099371798584,-0.266166805589247,0.760649597052662,0.162802406436796,-0.0966274640761202,0.0527888375863432,0.0394868673185835,0.0206638702468451
-3.21000628753432,-0.0141509190179775,0.00511332637261641,-0.0192235021092262,-0.000177937279483041,0.0266022052658586,-0.110282289685415,-0.00769330256788449,-0.0717374150786997,0.0605323598208194,0.128869759618824,0.166725786949965,0.000851386333821548,0.100896769645716,0.427568177357108,0.001126816482053,0.000309500317573701,-0.031435391729461,-0.190977146481831,0.948622970331087,0.176580528798913,-0.00788353555083087,0.059569058801479,0.0375405656427831,0.0159835775315501
-3.4150600545765,-0.0197060666323303,0.0106637235762039,-0.016673959349821,-0.000180071243615113,-0.0196714985015434,-0.15706915583197,0.00425497203298791,-0.0659585055695351,0.0463230987010784,0.110376027034464,0.20444897785655,0.000472210836337508,0.101096310737223,0.381450171903602,-0.00053724940452794,0.000872098656758341,-0.103818857803299,-0.197109039931276,0.80118827091136,0.1806498646395,-0.048335563258256,0.0377736876312136,0.0476637337429428,0.0238090725681747
-2.93904065081075,-0.0378625876384903,0.0139807373804798,-0.0193710111341526,-0.000110907359509295,-0.000859351773750804,-0.173385204105997,-0.0193011518326988,-0.0751287062814955,0.0777216624741786,0.130056989441193,0.183195428178396,0.000406036374117336,0.103808416881229,0.414242601749869,-0.000193148259342529,0.000119800491403714,-0.0681826419012921,-0.211558583516474,0.721408813022837,0.178075435110387,-0.00508497106484268,0.083177880886504,0.0472000381995511,0.0206800557934422
-3.61832650194528,-0.011340757228772,0.000374984759385768,-0.0177203946917606,-0.000175881783231406,0.00163323006516823,-0.125243682269333,0.0198821386133401,-0.0798194737279476,0.0453406874043003,0.154590735554375,0.227050408875097,0.00018020332268867,0.103083963835612,0.415047103326449,0.000241909302411769,0.00112016151613716,-0.0504939131618233,-0.216151034388286,0.974120766142209,0.172344274186043,-0.0541431492724227,0.0376917405749438,0.0400925896759871,0.017343713863742
-3.18999476305539,-0.0197092703408714,0.00901250562626829,-0.0200929769556654,-0.000178400755797273,0.0142448329119878,-0.116460654231355,-0.0112704194563175,-0.0679143234110058,0.0548426226774423,0.17046811804337,0.179002157275666,0.000378766149159324,0.101520573274791,0.409459186303322,-6.61008548617771e-05,0.000151621687810686,0.0629835532256744,-0.235291339453739,0.925508977836691,0.182545454941085,-0.0156585444898356,0.0590551893305961,0.0382268443839545,0.0142167429730576
-2.99620190029734,-0.028039645914258,0.0114036873348488,-0.0163246461180823,-0.000153106496645308,0.0102172472033831,-0.149983873123809,-0.022292352388076,-0.0699730821484846,0.0508587138096711,0.119583490363353,0.192865112278231,0.000235927119851408,0.0998096227721927,0.353518399949195,0.00104358715895103,0.00169351605816615,0.0473136090366554,-0.204591636005437,0.92010910998038,0.172065558477462,-0.0654550760570191,-0.0323329036758355,0.0442712791462282,0.0208312333917479
-3.06493051580117,-0.0191700440176459,0.00801279181272025,-0.01939256458585,-0.000187532221576678,-0.00242191584342011,-0.128229648228242,-0.0232223279483833,-0.0682341673380635,0.0930301443056082,0.148153988460886,0.184753365579819,0.000677256907551458,0.102417062768691,0.417872731512226,0.00399014569511237,0.00105880054872371,-0.017479182781739,-0.20998846192614,0.825338142512971,0.18025781430749,-0.0425556977430312,0.0690015843353985,0.0368211312939598,0.0133785698182378
-3.11920362249227,-0.0327640790907649,0.0132250143862085,-0.0183046800645513,-0.000131037331387756,-0.0052062346252594,-0.114478449076703,0.00211838549337187,-0.0823022802698331,0.0748585497897491,0.186088548545615,0.148903921552138,0.000477280758574332,0.100063089164632,0.394414265954493,0.00143398787469443,0.00198963056395699,0.00296170111624395,-0.266830178362244,0.86310472077418,0.172792897984993,-0.0648303627793631,0.0141282968328325,0.0456164815544075,0.0105337339048245
-3.11304564575785,-0.0352028577986971,0.014820247413274,-0.0180025350012154,-0.000154927504005295,-0.0180640328438216,-0.156144649527248,-0.0250684209205927,-0.0588271523755421,0.0852995809031638,0.163845700300694,0.207529014329918,0.000342538739694927,0.101179669851304,0.3817645631582,0.00265455660783876,0.00104781941174174,0.0232606709962845,-0.24877373785238,0.710861809378579,0.178376934288274,-0.0768496190617796,0.0399644147187413,0.0416758102569755,0.0114017403171591
-3.20083584912179,-0.0176625404186575,0.0123499051538158,-0.0202334067063839,-0.000205079723550259,-0.0264033178193856,-0.123205005024867,-0.0142154635112853,-0.0590889258943367,0.0321771563676941,0.127694437545102,0.187035761929223,0.00062790103768303,0.102247861060752,0.402824338639342,-0.000261698957478912,0.00177099390498082,0.0539425783382249,-0.236644144542376,0.746817131111774,0.177646746173458,-0.0930222331361115,0.0318356822507986,0.0543742695977105,0.0224761164927673
-3.19772080141768,-0.0322602224654761,0.0145169679431808,-0.0207938238870708,-0.000207316886885784,0.0183218762076015,-0.121148363605318,-0.0117512223243009,-0.0707057590816311,0.0482484489496567,0.150682980205638,0.201098645593413,0.000737354283359261,0.102115143861283,0.38742635228857,0.00167242485543648,0.00129810127222372,0.0365362091021636,-0.190623325341933,0.782723733447035,0.153746379479482,-0.0871050615828078,-0.014553375235649,0.0356837739301282,0.0111215163907085
-2.99395665457057,-0.0135764637325233,0.00100316469289831,-0.0200750911721235,-0.000147236218650076,0.0134070609583657,-0.140459418788661,-0.0175499748442178,-0.0646817474333879,0.0369179318020801,0.133732455953956,0.150986115458438,0.000399918977377771,0.10109087809461,0.381858572945819,0.00111686820354379,0.000455292119474189,0.0383790932013057,-0.21532236275886,0.704683153906354,0.185033217479849,-0.0265213423986254,0.0710387576985404,0.0373382010283531,0.0162135962820271
-3.26053774203398,-0.0218063126520016,0.00593587400323342,-0.0179672336996004,-0.000188521110149125,0.0301928084742867,-0.153529987399848,-0.00478442372375399,-0.0701811358770794,0.0540045958477147,0.116231227868693,0.207577892180575,0.000424550305282373,0.102554619960888,0.386526317709818,0.000539195067116807,0.00127711085883174,-0.086789275632421,-0.224438047034807,0.796613723100548,0.164687409787741,-0.0615900758621133,0.0433345254848378,0.0371908645076706,0.0141035375722818
-3.41433701204579,-0.00886822034682609,0.00435292445418495,-0.0171664953782874,-0.000156294746029305,0.0100377695334762,-0.12251760218818,-0.00169159412266736,-0.0691989317397783,0.0409071822675138,0.123287951117681,0.213501500554488,0.000196808647758793,0.102020761706677,0.42392748388019,0.000983274106537927,0.00127220516501184,0.0434322381544747,-0.181284014324033,0.937836402992548,0.16231121006651,-0.0561846655553485,0.0315677145371851,0.0407723133749933,0.020398312776885
-3.40129012917383,-0.0248156012523489,0.0153762048119886,-0.0145589501471331,-0.000148765516134802,0.00194960402275257,-0.132280795728127,0.00478876964658522,-0.0706534477319031,0.0583124869416769,0.14668257391542,0.175479872758204,0.000618107223068223,0.102211877201663,0.380295908393929,0.000612109661526118,0.00145250022164775,0.0193653246086449,-0.177675321036729,0.712664046411654,0.196971283881773,-0.05307431829004,0.0614150259320269,0.0483825152015174,0.0210280828810207
-3.25856424902081,-0.0206042317534839,0.0158246201291891,-0.0160710954825533,-0.000193780914215896,-0.0135058546356078,-0.156324333366393,-0.00264879717821773,-0.0739887050734578,0.0441717648068954,0.145555476463856,0.198560750383168,0.000720006391842672,0.101875572164041,0.391987330500153,0.000768506056033636,0.000869187034845801,-0.0548627361973669,-0.198709823034834,0.812286770599781,0.128521625572111,-0.0431781193469241,0.0378800552156967,0.0390899183299175,0.0115687361527377
